timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1672244712668,823,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-313,text,false,"A operação tomou muito tempo: levou 823 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,812,0,254
1672244713233,261,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-355,text,true,,7245,129,300,300,https://blazedemo.com/reserve.php,247,0,0
1672244712693,803,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-24,text,false,"A operação tomou muito tempo: levou 803 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,792,0,257
1672244712617,887,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-88,text,false,"A operação tomou muito tempo: levou 887 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,300,300,https://blazedemo.com/reserve.php,874,0,0
1672244712251,1259,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-381,text,false,"A operação tomou muito tempo: levou 1.259 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,1247,0,247
1672244712243,1268,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-215,text,false,"A operação tomou muito tempo: levou 1.268 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,1256,0,255
1672244712995,516,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-296,text,false,"A operação tomou muito tempo: levou 516 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,300,300,https://blazedemo.com/reserve.php,500,0,0
1672244712915,600,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-217,text,false,"A operação tomou muito tempo: levou 600 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,300,300,https://blazedemo.com/reserve.php,589,0,0
1672244712746,770,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-301,text,false,"A operação tomou muito tempo: levou 770 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,758,0,280
1672244712465,1054,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-321,text,false,"A operação tomou muito tempo: levou 1.054 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,300,300,https://blazedemo.com/reserve.php,1044,0,0
1672244712288,1231,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-206,text,false,"A operação tomou muito tempo: levou 1.231 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,1221,0,273
1672244712476,1050,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-277,text,false,"A operação tomou muito tempo: levou 1.050 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,300,300,https://blazedemo.com/reserve.php,1037,0,0
1672244713025,501,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-346,text,false,"A operação tomou muito tempo: levou 501 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,489,0,257
1672244713025,501,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-354,text,false,"A operação tomou muito tempo: levou 501 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,491,0,262
1672244713077,457,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-299,text,false,"A operação tomou muito tempo: levou 457 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,300,300,https://blazedemo.com/reserve.php,445,0,0
1672244713025,513,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-360,text,false,"A operação tomou muito tempo: levou 513 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,300,300,https://blazedemo.com/reserve.php,507,0,0
1672244713024,519,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-41,text,false,"A operação tomou muito tempo: levou 519 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,507,0,266
1672244713026,518,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-295,text,false,"A operação tomou muito tempo: levou 518 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,300,300,https://blazedemo.com/reserve.php,505,0,0
1672244712964,583,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-42,text,false,"A operação tomou muito tempo: levou 583 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,300,300,https://blazedemo.com/reserve.php,570,0,0
1672244713055,493,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-246,text,false,"A operação tomou muito tempo: levou 493 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,482,0,253
1672244713029,521,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-8,text,false,"A operação tomou muito tempo: levou 521 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,511,0,267
1672244712341,1218,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-374,text,false,"A operação tomou muito tempo: levou 1.218 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,1206,0,251
1672244712656,903,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-242,text,false,"A operação tomou muito tempo: levou 903 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,300,300,https://blazedemo.com/reserve.php,891,0,0
1672244712399,1160,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-91,text,false,"A operação tomou muito tempo: levou 1.160 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,1150,0,249
1672244712228,1333,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-400,text,false,"A operação tomou muito tempo: levou 1.333 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,1326,0,257
1672244712497,1070,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-273,text,false,"A operação tomou muito tempo: levou 1.070 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,300,300,https://blazedemo.com/reserve.php,1057,0,0
1672244712894,675,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-326,text,false,"A operação tomou muito tempo: levou 675 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,663,0,256
1672244712744,831,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-73,text,false,"A operação tomou muito tempo: levou 831 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,820,0,282
1672244712424,1158,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-53,text,false,"A operação tomou muito tempo: levou 1.158 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,300,300,https://blazedemo.com/reserve.php,1143,0,0
1672244712995,588,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-35,text,false,"A operação tomou muito tempo: levou 588 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,300,300,https://blazedemo.com/reserve.php,576,0,0
1672244713075,508,HTTP Request - Index,200,OK,Ult. Thread Group - Teste de Pico 1-23,text,false,"A operação tomou muito tempo: levou 508 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",4757,118,300,300,https://blazedemo.com/,497,0,256
1672244711995,1593,HTTP Request - Reserve,200,OK,Ult. Thread Group - Teste de Pico 1-12,text,false,"A operação tomou muito tempo: levou 1.593 milisegundos, mas não deveria ter levado mais do que 400 milisegundos",7245,129,300,300,https://blazedemo.com/reserve.php,1581,0,0
